Q,A,label
카푸치노 샷 추가 얼마인가요?,샷 추가 1회 500원 입니다.,제품_가격_질문
카푸치노 4천원 맞죠?,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 5천원인가요?,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 디카페인 주문 가능한가요?,"죄송합니다, 저희 매장에는 디카페인 커피가 없습니다.",주문_제품_확인
카푸치노 디카페인 되나요?,"죄송합니다, 저희 매장에는 디카페인 커피가 없습니다.",주문_제품_요청
카푸치노 한잔 연하게 부탁드려요.,카푸치노 한 잔 연하게 준비해드리겠습니다.,주문_제품_요청
따뜻한 카푸치노 두 잔 얼마에요?,따뜻한 카푸치노 가격은 10000원 입니다.,제품_가격_질문
아이스 카푸치노 두 잔 얼마에요?,아이스 카푸치노 가격은 10000원 입니다.,제품_가격_질문
따뜻한 카푸치노 세 잔 얼마에요?,따뜻한 카푸치노 가격은 15000원 입니다.,제품_가격_질문
아이스 카푸치노 세 잔 얼마에요?,아이스 카푸치노 가격은 15000원 입니다.,제품_가격_질문
따뜻한 카푸치노 네 잔 얼마에요?,따뜻한 카푸치노 가격은 20000원 입니다.,제품_가격_질문
아이스 카푸치노 네 잔 얼마에요?,아이스 카푸치노 가격은 20000원 입니다.,제품_가격_질문
따뜻한 카푸치노 다섯 잔 얼마에요?,따뜻한 카푸치노 가격은 25000원 입니다.,제품_가격_질문
아이스 카푸치노 다섯 잔 얼마에요?,아이스 카푸치노 가격은 25000원 입니다.,제품_가격_질문
카푸치노 얼마예요?,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 얼마인가요?,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 얼마인지 알 수 있을까요?,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 얼마인지 알려주세요.,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 가격 좀 알려주세요.,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 가격 좀 알려주시겠어요?,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 금액 좀 알려주세요.,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 얼마죠?,카푸치노 가격은 5000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 1잔 합해서 얼마죠?,총 8500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 2잔 합해서 얼마죠?,총 12000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 3잔 합해서 얼마죠?,총 15500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 4잔 합해서 얼마죠?,총 19000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 5잔 합해서 얼마죠?,총 22500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 1잔 합해서 얼마죠?,총 9500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 2잔 합해서 얼마죠?,총 14000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 3잔 합해서 얼마죠?,총 18500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 4잔 합해서 얼마죠?,총 23000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 5잔 합해서 얼마죠?,총 27500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 1잔 합해서 얼마죠?,총 14500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 2잔 합해서 얼마죠?,총 19000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 3잔 합해서 얼마죠?,총 23500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 4잔 합해서 얼마죠?,총 28000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 5잔 합해서 얼마죠?,총 32500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 1잔 합해서 얼마죠?,총 19500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 2잔 합해서 얼마죠?,총 24000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 3잔 합해서 얼마죠?,총 28500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 4잔 합해서 얼마죠?,총 33000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 5잔 합해서 얼마죠?,총 37500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 1잔 합해서 얼마죠?,총 24500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 2잔 합해서 얼마죠?,총 29000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 3잔 합해서 얼마죠?,총 33500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 4잔 합해서 얼마죠?,총 38000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 5잔 합해서 얼마죠?,총 42500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페라떼 1잔 합해서 얼마죠?,총 29500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페라떼 2잔 합해서 얼마죠?,총 34000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페라떼 3잔 합해서 얼마죠?,총 38500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페라떼 4잔 합해서 얼마죠?,총 43000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페라떼 5잔 합해서 얼마죠?,총 47500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페모카 1잔 합해서 얼마죠?,총 10500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페모카 2잔 합해서 얼마죠?,총 16000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페모카 3잔 합해서 얼마죠?,총 21500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페모카 4잔 합해서 얼마죠?,총 27000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페모카 5잔 합해서 얼마죠?,총 32500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페모카 1잔 합해서 얼마죠?,총 15500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페모카 2잔 합해서 얼마죠?,총 21000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페모카 3잔 합해서 얼마죠?,총 26500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페모카 4잔 합해서 얼마죠?,총 32000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페모카 5잔 합해서 얼마죠?,총 37500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페모카 1잔 합해서 얼마죠?,총 20500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페모카 2잔 합해서 얼마죠?,총 26000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페모카 3잔 합해서 얼마죠?,총 31500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페모카 4잔 합해서 얼마죠?,총 37000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페모카 5잔 합해서 얼마죠?,총 42500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페모카 1잔 합해서 얼마죠?,총 25500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페모카 2잔 합해서 얼마죠?,총 31000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페모카 3잔 합해서 얼마죠?,총 36500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페모카 4잔 합해서 얼마죠?,총 42000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페모카 5잔 합해서 얼마죠?,총 47500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페모카 1잔 합해서 얼마죠?,총 30500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페모카 2잔 합해서 얼마죠?,총 36000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페모카 3잔 합해서 얼마죠?,총 41500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페모카 4잔 합해서 얼마죠?,총 47000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페모카 5잔 합해서 얼마죠?,총 52500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 바닐라라떼 1잔 합해서 얼마죠?,총 10500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 바닐라라떼 2잔 합해서 얼마죠?,총 16000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 바닐라라떼 3잔 합해서 얼마죠?,총 21500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 바닐라라떼 4잔 합해서 얼마죠?,총 27000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 바닐라라떼 5잔 합해서 얼마죠?,총 32500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 바닐라라떼 1잔 합해서 얼마죠?,총 15500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 바닐라라떼 2잔 합해서 얼마죠?,총 21000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 바닐라라떼 3잔 합해서 얼마죠?,총 26500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 바닐라라떼 4잔 합해서 얼마죠?,총 32000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 바닐라라떼 5잔 합해서 얼마죠?,총 37500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 바닐라라떼 1잔 합해서 얼마죠?,총 20500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 바닐라라떼 2잔 합해서 얼마죠?,총 26000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 바닐라라떼 3잔 합해서 얼마죠?,총 31500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 바닐라라떼 4잔 합해서 얼마죠?,총 37000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 바닐라라떼 5잔 합해서 얼마죠?,총 42500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 바닐라라떼 1잔 합해서 얼마죠?,총 25500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 바닐라라떼 2잔 합해서 얼마죠?,총 31000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 바닐라라떼 3잔 합해서 얼마죠?,총 36500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 바닐라라떼 4잔 합해서 얼마죠?,총 42000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 바닐라라떼 5잔 합해서 얼마죠?,총 47500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 바닐라라떼 1잔 합해서 얼마죠?,총 30500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 바닐라라떼 2잔 합해서 얼마죠?,총 36000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 바닐라라떼 3잔 합해서 얼마죠?,총 41500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 바닐라라떼 4잔 합해서 얼마죠?,총 47000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 바닐라라떼 5잔 합해서 얼마죠?,총 52500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 콜드브루 1잔 합해서 얼마죠?,총 9000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 콜드브루 2잔 합해서 얼마죠?,총 13000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 콜드브루 3잔 합해서 얼마죠?,총 17000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 콜드브루 4잔 합해서 얼마죠?,총 21000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 콜드브루 5잔 합해서 얼마죠?,총 25000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 콜드브루 1잔 합해서 얼마죠?,총 14000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 콜드브루 2잔 합해서 얼마죠?,총 18000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 콜드브루 3잔 합해서 얼마죠?,총 22000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 콜드브루 4잔 합해서 얼마죠?,총 26000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 콜드브루 5잔 합해서 얼마죠?,총 30000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 콜드브루 1잔 합해서 얼마죠?,총 19000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 콜드브루 2잔 합해서 얼마죠?,총 23000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 콜드브루 3잔 합해서 얼마죠?,총 27000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 콜드브루 4잔 합해서 얼마죠?,총 31000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 콜드브루 5잔 합해서 얼마죠?,총 35000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 콜드브루 1잔 합해서 얼마죠?,총 24000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 콜드브루 2잔 합해서 얼마죠?,총 28000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 콜드브루 3잔 합해서 얼마죠?,총 32000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 콜드브루 4잔 합해서 얼마죠?,총 36000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 콜드브루 5잔 합해서 얼마죠?,총 40000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 콜드브루 1잔 합해서 얼마죠?,총 29000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 콜드브루 2잔 합해서 얼마죠?,총 33000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 콜드브루 3잔 합해서 얼마죠?,총 37000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 콜드브루 4잔 합해서 얼마죠?,총 41000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 콜드브루 5잔 합해서 얼마죠?,총 45000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카라멜 마끼아또 1잔 합해서 얼마죠?,총 10500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카라멜 마끼아또 2잔 합해서 얼마죠?,총 16000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카라멜 마끼아또 3잔 합해서 얼마죠?,총 21500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카라멜 마끼아또 4잔 합해서 얼마죠?,총 27000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카라멜 마끼아또 5잔 합해서 얼마죠?,총 32500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카라멜 마끼아또 1잔 합해서 얼마죠?,총 15500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카라멜 마끼아또 2잔 합해서 얼마죠?,총 21000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카라멜 마끼아또 3잔 합해서 얼마죠?,총 26500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카라멜 마끼아또 4잔 합해서 얼마죠?,총 32000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카라멜 마끼아또 5잔 합해서 얼마죠?,총 37500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카라멜 마끼아또 1잔 합해서 얼마죠?,총 20500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카라멜 마끼아또 2잔 합해서 얼마죠?,총 26000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카라멜 마끼아또 3잔 합해서 얼마죠?,총 31500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카라멜 마끼아또 4잔 합해서 얼마죠?,총 37000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카라멜 마끼아또 5잔 합해서 얼마죠?,총 42500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카라멜 마끼아또 1잔 합해서 얼마죠?,총 25500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카라멜 마끼아또 2잔 합해서 얼마죠?,총 31000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카라멜 마끼아또 3잔 합해서 얼마죠?,총 36500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카라멜 마끼아또 4잔 합해서 얼마죠?,총 42000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카라멜 마끼아또 5잔 합해서 얼마죠?,총 47500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카라멜 마끼아또 1잔 합해서 얼마죠?,총 30500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카라멜 마끼아또 2잔 합해서 얼마죠?,총 36000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카라멜 마끼아또 3잔 합해서 얼마죠?,총 41500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카라멜 마끼아또 4잔 합해서 얼마죠?,총 47000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카라멜 마끼아또 5잔 합해서 얼마죠?,총 52500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카푸치노 1잔 합해서 얼마죠?,총 10000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카푸치노 2잔 합해서 얼마죠?,총 15000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카푸치노 3잔 합해서 얼마죠?,총 20000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카푸치노 4잔 합해서 얼마죠?,총 25000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카푸치노 5잔 합해서 얼마죠?,총 30000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카푸치노 1잔 합해서 얼마죠?,총 15000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카푸치노 2잔 합해서 얼마죠?,총 20000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카푸치노 3잔 합해서 얼마죠?,총 25000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카푸치노 4잔 합해서 얼마죠?,총 30000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카푸치노 5잔 합해서 얼마죠?,총 35000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카푸치노 1잔 합해서 얼마죠?,총 20000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카푸치노 2잔 합해서 얼마죠?,총 25000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카푸치노 3잔 합해서 얼마죠?,총 30000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카푸치노 4잔 합해서 얼마죠?,총 35000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카푸치노 5잔 합해서 얼마죠?,총 40000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카푸치노 1잔 합해서 얼마죠?,총 25000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카푸치노 2잔 합해서 얼마죠?,총 30000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카푸치노 3잔 합해서 얼마죠?,총 35000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카푸치노 4잔 합해서 얼마죠?,총 40000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카푸치노 5잔 합해서 얼마죠?,총 45000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카푸치노 1잔 합해서 얼마죠?,총 30000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카푸치노 2잔 합해서 얼마죠?,총 35000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카푸치노 3잔 합해서 얼마죠?,총 40000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카푸치노 4잔 합해서 얼마죠?,총 45000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카푸치노 5잔 합해서 얼마죠?,총 50000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 밀크티 1잔 합해서 얼마죠?,총 9500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 밀크티 2잔 합해서 얼마죠?,총 14000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 밀크티 3잔 합해서 얼마죠?,총 18500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 밀크티 4잔 합해서 얼마죠?,총 23000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 밀크티 5잔 합해서 얼마죠?,총 27500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 밀크티 1잔 합해서 얼마죠?,총 14500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 밀크티 2잔 합해서 얼마죠?,총 19000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 밀크티 3잔 합해서 얼마죠?,총 23500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 밀크티 4잔 합해서 얼마죠?,총 28000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 밀크티 5잔 합해서 얼마죠?,총 32500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 밀크티 1잔 합해서 얼마죠?,총 19500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 밀크티 2잔 합해서 얼마죠?,총 24000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 밀크티 3잔 합해서 얼마죠?,총 28500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 밀크티 4잔 합해서 얼마죠?,총 33000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 밀크티 5잔 합해서 얼마죠?,총 37500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 밀크티 1잔 합해서 얼마죠?,총 24500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 밀크티 2잔 합해서 얼마죠?,총 29000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 밀크티 3잔 합해서 얼마죠?,총 33500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 밀크티 4잔 합해서 얼마죠?,총 38000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 밀크티 5잔 합해서 얼마죠?,총 42500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 밀크티 1잔 합해서 얼마죠?,총 29500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 밀크티 2잔 합해서 얼마죠?,총 34000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 밀크티 3잔 합해서 얼마죠?,총 38500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 밀크티 4잔 합해서 얼마죠?,총 43000원 입니다.,제품_가격_질문
카푸치노 5잔이랑 밀크티 5잔 합해서 얼마죠?,총 47500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 베이글 합해서 얼마죠?,총 8000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 베이글 합해서 얼마죠?,총 13000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 베이글 합해서 얼마죠?,총 18000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 빙수 합해서 얼마죠?,총 14800원 입니다.,제품_가격_질문
카푸치노 2잔이랑 빙수 합해서 얼마죠?,총 19800원 입니다.,제품_가격_질문
카푸치노 3잔이랑 빙수 합해서 얼마죠?,총 24800원 입니다.,제품_가격_질문
카푸치노 1잔이랑 샌드위치 합해서 얼마죠?,총 9900원 입니다.,제품_가격_질문
카푸치노 2잔이랑 샌드위치 합해서 얼마죠?,총 14900원 입니다.,제품_가격_질문
카푸치노 3잔이랑 샌드위치 합해서 얼마죠?,총 19900원 입니다.,제품_가격_질문
카푸치노 1잔이랑 케이크 합해서 얼마죠?,총 9500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 케이크 합해서 얼마죠?,총 14500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 케이크 합해서 얼마죠?,총 19500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 쿠키 합해서 얼마죠?,총 7000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 쿠키 합해서 얼마죠?,총 12000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 쿠키 합해서 얼마죠?,총 17000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아이스크림 합해서 얼마죠?,총 13900원 입니다.,제품_가격_질문
카푸치노 2잔이랑 아이스크림 합해서 얼마죠?,총 18900원 입니다.,제품_가격_질문
카푸치노 3잔이랑 아이스크림 합해서 얼마죠?,총 23900원 입니다.,제품_가격_질문
카푸치노 1잔이랑 초콜릿 합해서 얼마죠?,총 7000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 초콜릿 합해서 얼마죠?,총 12000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 초콜릿 합해서 얼마죠?,총 17000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 와플 합해서 얼마죠?,총 12000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 와플 합해서 얼마죠?,총 17000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 와플 합해서 얼마죠?,총 22000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 도넛 합해서 얼마죠?,총 7200원 입니다.,제품_가격_질문
카푸치노 2잔이랑 도넛 합해서 얼마죠?,총 12200원 입니다.,제품_가격_질문
카푸치노 3잔이랑 도넛 합해서 얼마죠?,총 17200원 입니다.,제품_가격_질문
카푸치노 1잔이랑 마카롱 합해서 얼마죠?,총 7000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 마카롱 합해서 얼마죠?,총 12000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 마카롱 합해서 얼마죠?,총 17000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 1잔 주문하면 얼마인가요?,총 8500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 2잔 주문하면 얼마인가요?,총 12000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 3잔 주문하면 얼마인가요?,총 15500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 4잔 주문하면 얼마인가요?,총 19000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 아메리카노 5잔 주문하면 얼마인가요?,총 22500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 1잔 주문하면 얼마인가요?,총 9500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 2잔 주문하면 얼마인가요?,총 14000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 3잔 주문하면 얼마인가요?,총 18500원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 4잔 주문하면 얼마인가요?,총 23000원 입니다.,제품_가격_질문
카푸치노 1잔이랑 카페라떼 5잔 주문하면 얼마인가요?,총 27500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 1잔 주문하면 얼마인가요?,총 14500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 2잔 주문하면 얼마인가요?,총 19000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 3잔 주문하면 얼마인가요?,총 23500원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 4잔 주문하면 얼마인가요?,총 28000원 입니다.,제품_가격_질문
카푸치노 2잔이랑 카페라떼 5잔 주문하면 얼마인가요?,총 32500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 1잔 주문하면 얼마인가요?,총 19500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 2잔 주문하면 얼마인가요?,총 24000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 3잔 주문하면 얼마인가요?,총 28500원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 4잔 주문하면 얼마인가요?,총 33000원 입니다.,제품_가격_질문
카푸치노 3잔이랑 카페라떼 5잔 주문하면 얼마인가요?,총 37500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 1잔 주문하면 얼마인가요?,총 24500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 2잔 주문하면 얼마인가요?,총 29000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 3잔 주문하면 얼마인가요?,총 33500원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 4잔 주문하면 얼마인가요?,총 38000원 입니다.,제품_가격_질문
카푸치노 4잔이랑 카페라떼 5잔 주문하면 얼마인가요?,총 42500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페라떼 1잔 주문하면 얼마인가요?,총 29500원 입니다.,제품_가격_질문
카푸치노 5잔이랑 카페라떼 2잔 주문하면 얼마인가요?,총 34000원 입니다.,제품_가격_질문
